date,population,admission,release,los_1_day,los_2-3_days,los_4-7_days,los_8-14_days,los_15-30_days,los_31-60_days,los_61-90_days,los_91-182_days,los_183-365_days,los_365+_days
2020-12-16,110471.65235908529,2027.524763969282,3167.9031403641966,538,248,265,201,321,365,221,409,76,0
2020-12-17,109162.26394924555,1858.514730524466,2530.184686630108,500,316,207,247,266,247,143,241,96,0
2020-12-18,108673.86889254392,2041.7896299284675,2513.9741471695684,565,289,196,228,217,231,118,200,84,0
2020-12-19,108327.83172795016,2167.93698257582,1032.007480502902,427,102,52,57,70,69,32,55,10,0
2020-12-20,108960.09456335641,1664.2703159091534,1031.118591614013,334,169,61,63,59,61,31,33,11,0
2020-12-21,109506.35739876267,1577.3814270202645,2744.493133738555,508,546,291,164,223,218,140,275,89,0
2020-12-22,108791.77453819822,2029.9102731741107,2447.513376653535,474,250,315,185,246,262,138,160,68,0
2020-12-23,108297.1714347188,1952.9102731741107,2296.9800433202017,623,271,234,201,250,195,132,161,48,0
2020-12-24,107722.40166457271,1722.2102731741106,1443.2800433202015,454,159,130,132,109,97,37,67,17,0
2020-12-25,107548.03189442662,1268.9102731741107,787.3911544313127,249,71,70,35,32,43,18,35,6,0
2020-12-26,107861.66212428053,1101.0213842852218,845.3911544313127,245,136,77,43,37,40,10,25,7,0
2020-12-27,108331.79235413444,1315.5213842852218,765.3911544313127,235,81,54,32,43,37,28,24,11,0
2020-12-28,108985.42258398834,1419.0213842852218,2225.6125304634393,515,353,376,154,167,112,71,99,39,0
2020-12-29,108635.51015971477,1875.7001061898666,1154.7753434674287,824,545,665,552,605,504,288,404,191,0
2020-12-30,108951.044131692,1470.3093154446642,1154.7753434674287,0,0,0,0,0,0,0,0,0,0
2020-12-31,109266.57810366925,1470.3093154446642,1154.7753434674287,0,0,0,0,0,0,0,0,0,0
2021-01-01,109582.11207564648,1470.3093154446642,1154.7753434674287,0,0,0,0,0,0,0,0,0,0
2021-01-02,109897.64604762371,1470.3093154446642,1154.7753434674287,0,0,0,0,0,0,0,0,0,0
2021-01-03,110401.18001960096,1470.3093154446642,351.2953737955235,242,0,10,6,19,9,5,5,9,0
2021-01-04,110658.56589038065,608.6812445752188,3263.6003188504687,249,1520,76,205,256,216,124,194,99,1
2021-01-05,110003.73014943874,2608.764577908552,2234.761033136183,565,571,0,163,226,196,109,160,84,0
2021-01-06,109833.74559897301,2064.776482670457,2389.911859582464,538,292,366,122,286,149,117,174,83,1
2021-01-07,110051.66910635852,2607.8353669679777,2666.122970693575,761,350,311,122,297,196,138,206,75,1
2021-01-08,109795.59261374403,2410.0464780790885,2490.606304026908,748,391,311,79,252,175,115,155,81,0
2021-01-09,109785.96612112955,2480.979811412422,1078.1770110976154,495,144,126,18,57,42,33,43,18,1
2021-01-10,110394.12750730294,1686.3383972710078,983.2114938562361,441,222,77,55,35,29,17,34,18,0
2021-01-11,110914.75441071771,1503.8383972710078,2585.899596750127,585,610,377,182,206,144,78,169,67,0
2021-01-12,110522.37702688704,2193.5222129194535,2520.2567396072695,623,294,380,220,231,191,109,163,76,2
2021-01-13,110398.98535734208,2396.8650700623107,2596.87588811413,661,293,343,262,199,193,109,191,92,1
2021-01-14,110291.32048360018,2489.2110143722384,2562.6778683121497,590,306,219,264,211,213,135,202,105,1
2021-01-15,110160.70346464377,2432.0608493557365,2505.5602212533263,700,347,238,273,174,165,100,195,73,1
2021-01-16,110271.47860255011,2616.3353591596583,1141.449110142215,518,172,97,102,48,43,24,41,15,1
2021-01-17,110926.25374045644,1796.224248048547,1083.6407768088818,481,258,73,67,59,46,22,26,9,0
2021-01-18,111423.20387836276,1580.5909147152138,1103.1407768088818,382,239,99,73,84,59,29,35,30,0
2021-01-19,111896.32068293577,1576.2575813818803,2928.164586332691,569,610,506,237,225,201,107,173,93,2
2021-01-20,111457.86010655639,2489.7040099533087,2699.1407768088816,675,265,436,252,213,181,104,162,88,2
2021-01-21,111138.73719251466,2380.0178627671617,2593.4981035879077,677,320,299,255,244,215,111,209,104,0
2021-01-22,110979.80037397856,2434.561285051806,2403.998103587908,732,325,224,243,215,165,91,148,68,0
2021-01-23,111002.36355544245,2426.561285051806,1089.998103587908,483,168,77,78,78,46,25,42,11,0
2021-01-24,111748.42673690636,1836.061285051806,1107.3314369212412,486,217,90,102,68,31,21,39,14,0
2021-01-25,112239.15658503692,1598.061285051806,2867.706436921241,601,652,348,252,238,169,97,178,104,1
2021-01-26,111616.51143316748,2245.061285051806,2432.3969131117174,648,259,369,198,241,173,90,157,102,2
2021-01-27,111603.96203699164,2419.847516935864,2687.230246445051,689,276,305,264,298,211,126,218,114,3
2021-01-28,111263.03764081578,2346.3058502691974,2484.2264002912048,642,316,252,236,307,204,104,156,78,2
2021-01-29,111086.7754241271,2307.9641836025307,2512.325606640411,689,328,245,237,273,178,96,175,97,5
2021-01-30,111115.17722860245,2540.727411115758,1114.825606640411,521,135,87,83,91,46,24,50,12,1
2021-01-31,111834.5790330778,1834.227411115758,1043.825606640411,451,200,75,56,70,27,24,50,18,2
2021-02-01,112429.98083755314,1639.227411115758,3037.5976654639403,638,684,399,202,284,146,91,174,121,6
2021-02-02,111690.23558320497,2297.852411115758,2306.6601443655586,680,398,530,363,438,294,186,244,145,8
2021-02-03,111691.37878329483,2307.8033444554208,2605.2201443655586,415,186,225,193,199,133,79,140,66,0
2021-02-04,111416.00198338469,2329.8433444554207,2147.553477698892,500,197,150,154,189,133,83,120,73,5
2021-02-05,111395.45851680789,2127.0100111220877,2508.4423665877807,737,356,238,225,234,177,110,177,76,4
2021-02-06,111358.45671689775,2471.4405666776433,1121.192366587781,527,190,71,75,69,57,23,35,17,0
2021-02-07,112005.3049169876,1768.0405666776433,1048.192366587781,461,211,57,50,65,28,21,45,19,2
2021-02-08,112477.15311707747,1520.0405666776433,2767.1578838291603,622,596,373,198,213,183,83,159,73,6
2021-02-09,112067.53579992596,2357.5405666776433,2606.927328273605,619,268,390,217,254,218,117,194,101,4
2021-02-10,111920.4613399173,2459.852868264945,2576.0939949402714,635,316,299,211,274,219,132,180,121,6
2021-02-11,111741.7535465753,2397.386201598278,2413.2051060513822,660,317,219,219,274,200,95,157,91,4
2021-02-12,111538.15686434442,2209.6084238205003,2265.133677479954,642,339,224,215,243,168,78,134,64,2
2021-02-13,111467.98875354211,2194.965566677643,971.9541903004667,438,129,84,77,71,35,16,34,18,1
2021-02-14,112138.86679658595,1642.8322333443098,1061.2875236338,474,209,74,67,77,39,17,29,7,0
2021-02-15,112346.07817296313,1268.4989000109765,1201.2875236338,366,274,155,118,96,83,43,59,35,2
2021-02-16,112518.07526362601,1373.2846142966907,2084.6208569671335,385,315,309,154,187,127,71,132,48,6
2021-02-17,112275.82949714606,1842.375090487167,2128.3992049394524,632,291,497,388,369,267,147,257,152,10
2021-02-18,112086.89800827448,1939.467716067887,2155.7868683381453,243,88,90,119,112,85,37,68,33,4
2021-02-19,111818.40524489312,1887.294104956776,2548.7868683381453,723,199,207,289,297,193,93,177,105,8
2021-02-20,111851.91248151175,2582.294104956776,1020.1090905603673,493,105,68,88,80,52,17,26,17,0
2021-02-21,112625.67527368593,1793.8718827345538,1092.1090905603673,454,222,70,70,62,49,25,50,21,0
2021-02-22,113175.43806586011,1641.8718827345538,2954.6813229041677,624,693,284,220,285,212,98,199,93,11
2021-02-23,112776.53356621135,2555.776823255398,2839.0186244914694,660,315,340,274,355,228,109,169,118,16
2021-02-24,112585.66120941972,2648.1462676998426,2935.705529253374,762,360,337,215,331,272,114,199,131,10
2021-02-25,112420.10313834238,2770.147458176033,2787.1654521176856,734,344,246,190,313,257,118,217,128,16
2021-02-26,112425.2566800603,2792.3189938355877,2834.4004948527286,842,377,216,194,307,219,113,209,120,7
2021-02-27,112347.67517904314,2756.8189938355877,1167.7851102373438,533,179,77,72,92,43,28,28,22,5
2021-02-28,113128.97829341062,1949.0882246048186,1106.6184435706773,467,220,86,59,70,57,14,28,26,3
2021-03-01,113695.94807444476,1673.5882246048186,3282.0465481458405,645,732,474,188,247,237,117,205,135,19
2021-03-02,112850.82386352315,2436.9223372242254,2836.9465481458406,686,312,369,214,272,231,123,204,150,14
2021-03-03,112609.79965260153,2595.9223372242254,3004.6013100506025,722,335,342,307,294,309,85,161,169,10
2021-03-04,112427.93615596562,2822.7378134147016,3026.3140599894555,796,359,264,288,290,259,132,218,124,14
2021-03-05,112219.58447218897,2817.9623762127935,2846.829211504607,858,387,235,303,294,207,81,125,99,20
2021-03-06,112074.53581871533,2701.7805580309755,1273.1625448379402,583,215,91,78,71,58,19,36,21,4
2021-03-07,112805.32049857503,2003.9472246976422,1072.1625448379402,450,228,81,65,56,46,10,45,8,5
2021-03-08,113532.10517843474,1798.9472246976422,3182.829211504607,654,760,455,256,243,233,98,169,107,17
2021-03-09,112925.72319162778,2576.447224697642,3617.921048239301,781,425,487,320,361,356,139,205,185,25
2021-03-10,112579.4304905351,3271.6283471466218,1759.921048239301,559,215,193,134,142,130,68,90,61,6
2021-03-11,112644.63778944242,1825.1283471466218,2934.3866502049027,598,527,259,298,307,237,130,164,118,24
2021-03-12,112503.544351249,2793.2932120114865,2647.1209431090565,789,417,277,240,234,206,80,116,89,7
2021-03-13,112470.11287865484,2613.689470514888,1387.7370238790918,573,160,147,112,116,90,30,51,21,0
2021-03-14,113130.16492771791,2047.789072942174,1247.5502056972737,534,227,87,76,102,47,29,29,24,3
2021-03-15,113514.01005370407,1631.3953316834327,3055.522427919496,621,713,452,273,241,191,94,149,101,8
2021-03-16,112862.54962413468,2404.061998350099,2785.665790897098,656,338,424,293,244,236,118,158,122,24
2021-03-17,112727.32109306978,2650.4372598321975,2954.582457563765,697,344,320,345,302,274,146,184,108,12
2021-03-18,112259.71756200488,2486.978926498864,2830.8699575637647,701,379,279,271,328,270,118,163,111,17
2021-03-19,112087.06896947628,2658.2213650351705,2619.5769920037974,770,328,221,244,283,201,95,142,97,12
2021-03-20,112304.28505268197,2836.7930752094826,1274.3008726008122,559,152,101,99,113,68,32,42,24,0
2021-03-21,113116.57576275333,2086.5915826721694,1095.2551209668254,475,214,72,79,76,36,22,32,17,0
2021-03-22,113863.8730087724,1842.5523669858947,3100.989969451674,702,737,379,229,286,176,130,162,115,13
2021-03-23,113365.23843660965,2602.355397288925,2796.739969451674,685,338,413,225,311,218,93,180,118,15
2021-03-24,113274.3538644469,2705.855397288925,2945.3927472294517,729,323,353,280,347,227,129,192,128,17
2021-03-25,113040.81651450637,2711.855397288925,3319.955741881858,733,386,257,308,342,271,145,305,212,74
2021-03-26,112674.09981816061,2953.239045536103,2747.4140752151916,749,403,255,288,291,228,105,133,93,13
2021-03-27,112633.63312181486,2706.947378869436,1185.9140752151914,530,160,104,68,97,51,37,35,21,0
2021-03-28,113486.1664254691,2038.447378869436,1217.3623510772604,518,245,99,67,92,49,37,30,14,3
2021-03-29,114000.40662567507,1731.602551283229,3108.433779648689,661,785,415,255,285,198,112,139,94,17
2021-03-30,113319.64682588103,2427.673979854658,2760.2138293998282,693,316,414,250,295,222,111,142,143,21
2021-03-31,113240.14266265857,2680.709666177366,2829.2138293998282,720,389,345,252,297,204,120,150,123,13
2021-04-01,112992.63849943611,2581.709666177366,3074.441329399828,736,425,293,317,361,256,161,157,150,30
2021-04-02,112595.08655843588,2676.8893883995884,2256.3699008283998,675,358,209,227,225,177,100,100,60,8
2021-04-03,112756.20128410231,2417.4846264948264,1229.6199008283995,545,200,110,83,84,51,22,28,17,3
2021-04-04,113431.31600976874,1904.7346264948267,1115.6199008283995,476,215,75,70,90,44,29,16,18,1
2021-04-05,114128.43073543516,1812.7346264948267,3057.6199008283998,687,655,423,246,248,222,118,145,150,13
2021-04-06,113663.04546110159,2592.2346264948264,3043.6199008283998,760,376,448,258,290,240,126,145,130,19
2021-04-07,113383.66018676801,2764.2346264948264,3054.5545413512755,804,373,349,289,384,243,139,148,116,18
2021-04-08,113142.37948759783,2813.2738421811014,2995.721208017942,818,439,273,291,360,272,142,154,89,23
2021-04-09,112951.76545509433,2805.1071755144344,2714.292636589371,827,377,233,244,311,237,90,126,95,10
2021-04-10,113159.81808925749,2922.34527075253,1314.7926365893707,578,209,116,81,116,55,28,38,30,0
2021-04-11,113761.87072342065,1916.8452707525298,1173.6497794465135,485,273,100,98,102,61,32,43,23,4
2021-04-12,114466.35192901238,1878.130985038244,3119.3750046717387,731,724,408,232,268,195,104,137,129,14
2021-04-13,113775.78808955906,2428.8111652184243,2980.3750046717387,681,347,457,273,320,268,133,142,138,25
2021-04-14,113520.22425010575,2724.8111652184243,2829.208338005072,731,347,356,259,287,236,124,146,125,12
2021-04-15,113332.8270773191,2641.8111652184243,2872.208338005072,737,392,259,266,336,223,123,185,142,18
2021-04-16,113166.92990453246,2706.3111652184243,2760.652044588015,789,334,257,271,266,248,134,164,84,13
2021-04-17,113168.15658416809,2761.8787242236517,1189.902044588015,513,168,106,79,85,62,36,31,25,3
2021-04-18,113913.88326380373,1935.6287242236515,1156.0449017308722,514,236,73,79,61,52,20,33,24,2
2021-04-19,114530.18137201079,1772.3430099379373,3157.1392413535136,663,703,417,266,294,208,99,158,144,22
2021-04-20,113995.51721606692,2622.4750854096355,2891.3117688260413,686,352,429,261,274,278,110,171,117,31
2021-04-21,113768.97987330984,2664.774426068976,2905.8831973974698,709,349,360,278,314,260,131,154,154,22
2021-04-22,113462.87110198135,2599.774426068976,2958.618840961826,707,405,299,302,376,296,134,170,132,35
2021-04-23,113069.47223164295,2565.2199706234314,2468.618840961826,597,369,238,226,253,227,98,100,111,16
2021-04-24,113212.07336130456,2611.2199706234314,1215.6188409618262,522,183,112,70,97,59,22,30,23,4
2021-04-25,113773.17449096616,1776.7199706234314,1155.5810858597854,451,277,81,75,96,45,29,23,12,0
2021-04-26,114287.69806960737,1670.1046645009824,3136.3668001455,662,659,392,271,282,250,146,161,136,15
2021-04-27,113658.93593396286,2507.6046645009824,2916.011244589944,694,328,414,292,296,233,132,159,146,22
2021-04-28,113611.97379831833,2869.0491089454267,2968.454331970473,817,349,333,288,301,243,146,154,125,24
2021-04-29,113263.68711601304,2620.167649665186,2803.007523459835,700,365,225,285,314,280,118,153,136,27
2021-04-30,113139.67702945243,2678.997436899229,2822.2888793920383,840,410,227,259,309,251,111,135,107,15
2021-05-01,113120.03522376351,2802.6470737031027,1166.2888793920383,502,185,87,77,118,58,35,26,20,2
2021-05-02,113879.39341807457,1925.647073703103,1127.2888793920383,470,256,71,67,72,60,23,23,18,2
2021-05-03,114547.75161238563,1795.647073703103,3215.431736534895,723,709,421,300,280,258,135,147,102,20
2021-05-04,113905.50663209353,2573.1867562427856,2918.7503766962323,651,345,429,241,319,228,150,143,113,26
2021-05-05,113615.1605282059,2628.4042728086165,2824.7503766962323,702,316,378,287,300,253,130,155,132,13
2021-05-06,113559.81442431829,2769.4042728086165,2904.305932251788,783,402,256,292,340,235,135,168,97,15
2021-05-07,113506.46832043068,2850.959828364172,2644.805932251788,786,385,256,261,287,202,100,130,94,15
2021-05-08,113665.22935940021,2803.566971221315,1199.7725989184544,530,207,83,90,106,73,30,46,16,5
2021-05-09,114507.39039836974,2041.9336378879816,1203.2725989184544,514,283,76,65,78,55,29,22,22,0
2021-05-10,114920.55143733927,1616.4336378879816,3229.272598918454,634,752,426,279,277,200,124,150,140,25
2021-05-11,114193.71247630879,2502.4336378879816,2795.272598918454,612,343,378,260,317,250,122,175,136,23
2021-05-12,114090.87351527832,2692.4336378879816,2898.272598918454,721,313,369,258,324,243,119,207,150,23
2021-05-13,113914.92344313674,2722.3225267768707,2809.639265585121,729,395,265,263,369,253,141,157,97,25
2021-05-14,113976.19837099515,2870.9141934435374,2854.9725989184544,854,433,221,298,281,220,93,139,112,20
2021-05-15,114005.22329885357,2883.9975267768705,1210.3059322517877,581,177,85,78,84,71,27,31,30,3
2021-05-16,114689.45822671198,1894.540860110204,1147.3059322517877,444,288,78,80,61,50,23,40,19,1
2021-05-17,115306.6931545704,1764.540860110204,3247.8187527646082,687,768,383,278,247,265,135,154,157,13
2021-05-18,114802.42808242881,2743.5536806230243,2838.6520860979417,687,337,435,257,310,284,117,126,133,24
2021-05-19,114732.74634362056,2768.9703472896913,3076.062342508198,723,392,366,293,388,275,149,159,147,21
2021-05-20,114480.3081945559,2823.624193443537,2955.3607552066105,799,390,254,287,351,314,155,155,106,22
2021-05-21,114339.28115660234,2814.333717253061,2729.0745372578926,765,380,237,267,277,248,115,133,119,15
2021-05-22,114431.72815711034,2821.5215377658815,1171.0745372578926,536,169,81,82,85,46,29,38,15,1
2021-05-23,115372.00849095166,2111.354871099215,1267.5745372578926,548,256,91,87,104,65,22,27,25,2
2021-05-24,115913.78882479298,1809.354871099215,3203.4368560984726,658,774,445,255,273,248,137,151,119,29
2021-05-25,115407.96770935894,2697.6157406644325,2979.4314373792604,729,314,444,261,327,259,126,163,142,24
2021-05-26,115327.96826880175,2899.431996822068,3033.0490844380843,784,366,383,289,341,270,135,134,106,23
2021-05-27,115083.91000471514,2788.9908203514797,3011.5490844380843,788,413,253,297,366,285,115,144,141,46
2021-05-28,114836.35174062854,2763.9908203514797,2837.127397691096,787,441,261,262,295,223,124,139,87,24
2021-05-29,114833.49829581904,2834.2739528816,1210.905175468874,585,145,97,91,98,66,30,27,11,5
2021-05-30,115759.36707323177,2136.7739528816,1231.705175468874,585,250,77,59,75,45,31,23,12,1
2021-05-31,116421.8358506445,1894.1739528816,1349.705175468874,539,271,132,93,90,75,47,51,28,2
2021-06-01,116984.30462805722,1912.1739528816,3803.628252391951,757,658,657,322,346,284,169,189,145,27
2021-06-02,116193.36314905969,3012.6867733944205,3363.4615857252843,817,383,512,344,446,297,143,172,109,19
2021-06-03,115691.75500339549,2861.853440061087,3204.187901514758,773,357,361,312,421,325,138,179,140,20
2021-06-04,115474.56791036288,2987.0008084821397,2984.3045681814247,850,479,229,334,336,265,112,135,89,17
2021-06-05,115546.36415066359,3056.1008084821397,1258.0712348480913,590,182,86,96,94,64,34,35,15,1
2021-06-06,116443.32705763097,2155.034141815473,1218.2587348480913,545,274,77,66,83,44,17,22,13,1
2021-06-07,117025.85246459836,1800.784141815473,3101.2459143352708,626,779,345,253,296,255,99,148,124,28
2021-06-08,116644.04453823241,2719.4379879693192,3139.866589440756,743,370,455,285,387,302,155,182,134,38
2021-06-09,116532.58154857531,3028.4035997836654,3241.616589440756,834,407,377,284,385,309,143,206,106,24
2021-06-10,116264.61855891823,2973.6535997836654,3010.616589440756,776,411,325,316,383,281,123,151,108,30
2021-06-11,116267.3222359278,3013.320266450332,2655.188916484781,753,401,218,267,295,218,102,115,80,18
2021-06-12,116503.32151042165,2891.188190978634,1258.7379360926243,572,208,80,84,100,57,35,33,19,1
2021-06-13,117344.74071955602,2100.157145227,1547.9879360926243,567,322,154,94,89,80,49,69,48,10
2021-06-14,117674.99326202374,1878.2404785603333,3889.612751828321,718,728,428,245,285,250,788,238,86,26
2021-06-15,116549.53490648372,2764.154396288299,2890.550359538072,718,325,410,278,327,251,125,158,105,30
2021-06-16,116529.31282078497,2870.3282738393195,3183.2503595380717,822,423,367,279,353,278,148,189,121,27
2021-06-17,116136.59073508621,2790.5282738393194,3238.583692871405,788,370,277,338,365,293,136,172,276,57
2021-06-18,115990.86864938746,3092.861607172653,2566.583692871405,824,364,211,239,268,222,119,123,73,13
2021-06-19,116138.1465636887,2713.861607172653,1215.5836928714052,550,201,95,74,97,64,25,29,16,2
2021-06-20,116955.42447798996,2032.8616071726526,1212.7076244953366,522,263,81,85,90,57,22,34,21,5
2021-06-21,117559.75794784675,1817.04109435214,3284.707624495337,699,700,456,256,299,249,142,165,127,23
2021-06-22,117036.09141770356,2761.0410943521397,3812.181308705863,775,330,506,352,385,382,208,222,219,201
2021-06-23,116586.83716826212,3362.9270592644207,2999.176932338248,728,357,365,353,342,247,147,173,92,30
2021-06-24,116466.58291882067,2878.922682896806,3102.1007418620575,790,422,278,316,364,321,154,199,110,42
2021-06-25,116129.52866937923,2765.0464924206153,2848.5007418620576,788,421,260,284,310,293,107,151,79,21
2021-06-26,116344.30775327112,3063.2798257539484,1239.0507418620577,610,159,99,84,88,66,38,41,19,2
2021-06-27,117248.75350382968,2143.496492420615,1288.7174085287243,534,285,114,101,94,55,31,34,14,5
2021-06-28,117873.19925438824,1913.1631590872819,3716.2174085287243,746,826,467,258,325,309,163,214,149,40
2021-06-29,117067.6450049468,2910.663159087282,4230.092408528724,798,355,880,386,436,399,235,310,164,59
2021-06-30,116806.42408883868,3968.871492420615,3071.7590751953912,862,395,342,328,323,287,131,166,92,36
2021-07-01,116591.70317273057,2857.038159087282,3452.4408933772092,827,487,303,345,419,303,169,239,143,53
2021-07-02,116150.99740813761,3011.7351287842516,3087.6075600438758,912,453,315,277,349,250,122,142,81,45
2021-07-03,116017.29164354467,2953.901795450918,1348.607560043876,643,201,98,95,92,63,30,32,17,6
2021-07-04,116856.08587895171,2187.401795450918,1357.0797822660982,656,272,72,74,77,64,32,30,11,4
2021-07-05,117471.38011435875,1972.3740176731405,1334.9131155994314,536,224,165,107,76,70,35,41,20,6
2021-07-06,118079.67434976579,1943.2073510064738,3495.4131155994314,660,701,660,299,375,264,153,165,101,29
2021-07-07,117430.46858517283,2846.207351006474,3243.5381155994314,730,422,491,348,386,261,176,182,75,24
2021-07-08,117113.26282057987,2926.332351006474,3162.2603378216536,815,372,362,360,375,287,155,202,115,26
2021-07-09,116872.50150043136,2921.4990176731403,2987.4270044883206,853,453,249,340,342,261,111,157,90,25
2021-07-10,116932.90684694951,3047.832351006474,1259.4270044883203,584,157,96,102,92,75,28,43,18,6
2021-07-11,117723.31219346767,2049.832351006474,1322.4270044883203,534,284,115,105,90,53,27,28,18,4
2021-07-12,118217.71753998582,1816.8323510064738,3154.745186306502,708,770,403,270,272,274,127,167,90,18
2021-07-13,117793.94106832215,2730.9687146428373,2960.3562974176134,695,347,441,287,353,303,142,161,77,34
2021-07-14,117875.33126332516,3041.746492420615,3158.8562974176134,825,373,373,330,390,283,144,196,112,39
2021-07-15,117543.22145832816,2826.746492420615,3154.0896307509465,802,411,310,334,377,313,141,185,95,39
2021-07-16,117270.4449866645,2881.3131590872817,2811.3472065085225,837,428,256,272,334,247,123,142,67,22
2021-07-17,117412.52457560689,2953.4267954509182,1270.3472065085223,591,179,94,82,106,73,32,57,9,2
2021-07-18,118246.6041645493,2104.4267954509182,1321.8472065085223,575,264,100,94,98,54,34,34,24,1
2021-07-19,118699.18375349168,1774.4267954509182,3253.0972065085225,722,730,477,279,326,245,137,173,74,47
2021-07-20,118149.26334243407,2703.1767954509182,3087.9194287307446,709,327,398,271,336,282,141,165,182,41
2021-07-21,118163.34293137648,3101.9990176731403,3118.586095397411,810,366,401,310,359,317,109,155,97,29
2021-07-22,117785.58918698554,2740.832351006474,2961.086095397411,707,423,254,280,393,311,163,173,85,25
2021-07-23,117613.3354425946,2788.832351006474,2739.086095397411,863,439,217,239,312,254,124,137,66,28
2021-07-24,117705.08169820366,2830.832351006474,1216.380967192283,549,154,85,97,88,84,27,38,18,3
2021-07-25,118558.27667176144,2069.5759407500636,1283.2143005256164,567,277,82,80,86,61,22,30,18,4
2021-07-26,119068.80497865255,1793.7426074167302,3175.380967192283,699,755,440,284,306,259,149,156,64,24
2021-07-27,118499.83328554367,2606.409274083397,2985.630967192283,745,354,435,296,339,280,158,156,79,26
2021-07-28,118340.86159243478,2826.659274083397,2884.59763385895,776,342,345,262,329,278,145,173,106,26
2021-07-29,118196.22323265923,2739.959274083397,2875.6954116367274,748,384,258,301,354,278,147,173,88,36
2021-07-30,118117.29820621702,2796.770385194508,3002.8946640806607,864,427,265,291,321,292,138,189,93,26
2021-07-31,118134.2225184752,3019.8189763388436,1367.2279974139942,649,161,99,105,99,72,25,49,14,4
2021-08-01,118899.81349740004,2132.8189763388436,1392.563556072671,613,269,103,100,100,82,37,70,22,7
2021-08-02,119390.46282028934,1883.2128789619683,3359.313556072671,740,848,470,277,274,279,118,142,87,35
2021-08-03,118757.98714317865,2726.8378789619683,4091.413556072671,756,497,447,303,543,490,258,358,185,73
2021-08-04,118222.26146606794,3555.687878961968,3110.9230512844874,835,335,427,287,356,284,152,176,92,31
2021-08-05,118068.1600653193,2956.821650535847,3177.6480512844873,829,458,386,267,381,305,160,163,86,43
2021-08-06,117981.22533123732,3090.7133172025137,2908.6480512844873,895,451,316,255,298,262,129,129,74,20
2021-08-07,118200.29059715536,3127.7133172025137,1453.1480512844873,659,204,122,103,126,92,38,34,34,7
2021-08-08,118902.60586307338,2155.4633172025137,1462.1480512844873,608,269,115,134,108,75,44,45,13,8
2021-08-09,119337.92112899141,1897.4633172025137,3480.314717951154,774,795,473,338,338,275,148,172,83,19
2021-08-10,118513.73639490943,2656.1299838691803,3172.4813846178204,766,354,515,321,355,318,139,196,81,36
2021-08-11,118310.88499416079,2969.6299838691803,3239.9813846178204,871,376,424,364,337,301,168,188,87,33
2021-08-12,117947.92248230104,2877.0188727580694,3171.9813846178204,814,400,336,410,358,297,144,206,106,22
2021-08-13,117710.45997044128,2934.5188727580694,3043.6480512844873,930,434,278,388,282,266,134,162,80,26
2021-08-14,117739.66412524821,3072.8522060914024,1332.6480512844873,674,161,92,105,100,61,42,45,12,4
2021-08-15,118546.86828005512,2139.8522060914024,1424.5480512844872,648,246,88,92,93,87,56,39,24,10
2021-08-16,119007.07243486203,1884.7522060914025,3407.2005936573687,741,838,467,329,312,234,146,149,75,29
2021-08-17,118195.04777610963,2595.175934904962,3055.2005936573687,740,376,431,285,358,306,167,177,105,31
2021-08-18,117968.02311735722,2828.175934904962,2995.0755936573687,764,363,360,299,385,291,171,168,78,37
2021-08-19,117777.12345860481,2804.175934904962,2879.377847205976,796,344,259,296,381,284,165,209,80,35
2021-08-20,117621.24570122307,2723.5000898242342,2764.377847205976,846,374,262,237,360,220,131,162,60,18
2021-08-21,117788.86794384132,2932.0000898242342,1305.2111805393092,645,138,106,97,103,57,33,46,15,3
2021-08-22,118513.49018645959,2029.8334231575675,1316.2111805393092,612,246,87,88,89,53,30,46,13,5
2021-08-23,118926.61242907784,1729.3334231575675,4035.462783326766,875,821,442,312,626,324,162,181,113,33
2021-08-24,118207.30806890865,3316.1584231575675,3230.462783326766,727,289,568,338,426,308,198,226,79,32
2021-08-25,118172.00370873944,3195.1584231575675,2989.796116660099,780,329,341,265,329,299,143,199,86,45
2021-08-26,117948.92157079247,2766.713978713123,3014.429573150755,871,438,268,277,372,293,154,167,81,38
2021-08-27,117911.91436719241,2977.4223695506853,2958.1295731507553,897,465,278,221,383,266,123,148,76,38
2021-08-28,117928.74049692566,2974.9557028840186,1295.6360081571902,653,197,82,75,97,59,39,37,15,5
2021-08-29,118896.57563566793,2263.471146899463,1266.0614034141072,598,234,100,75,96,63,31,31,14,8
2021-08-30,119435.63683940802,1805.1226071541837,3377.8530700807737,725,757,533,278,326,274,157,154,77,41
2021-08-31,118722.78137648142,2664.9976071541837,3263.653070080774,781,431,497,317,350,308,189,176,97,39
2021-09-01,118179.42591355483,2720.297607154184,3440.87981426682,786,397,533,346,371,323,182,252,125,48
2021-09-02,117611.95804752747,2873.411948239455,3031.662847299853,827,404,305,305,353,327,143,187,80,33
2021-09-03,117461.72366498358,2881.4284647559716,2824.82951396652,892,421,278,307,285,256,121,142,54,15
2021-09-04,117713.26706021749,3076.372909200416,1398.4381086238952,714,184,107,84,99,75,41,39,29,8
2021-09-05,118567.33484569528,2252.5058941016937,1373.2992197350063,722,259,84,73,74,47,31,39,19,3
2021-09-06,119198.40263117308,2004.3670052128048,1425.2992197350063,573,257,126,92,94,95,43,61,36,7
2021-09-07,119702.97041665087,1929.8670052128048,3440.6742197350063,683,739,672,292,289,296,153,167,67,22
